,baseFare
108413,217.67
56147,124.65
38585,250.24
183628,115.35
20526,199.07
266030,171.16
35349,180.47
238116,264.19
218403,310.7
8529,282.79
125877,217.67
128714,124.65
244154,310.7
9037,171.16
199689,133.95
93117,152.56
48734,347.91
17874,271.63
186622,310.7
155339,231.63
155159,92.09
246122,310.7
90852,271.63
151007,124.65
73507,245.58
274723,310.7
71474,271.63
226187,171.16
269482,338.6
211077,171.16
186700,217.67
230838,171.16
158153,171.16
185766,161.86
44586,431.63
154378,157.21
261720,124.65
104065,271.63
242364,385.12
180084,143.26
51791,226.98
109750,124.65
105555,199.07
141345,217.67
236076,217.67
4450,106.05
54961,180.47
285713,264.19
83126,208.37
109633,124.65
273507,171.16
91982,273.49
88878,180.47
151279,87.44
27468,124.65
208022,143.26
114989,124.65
21774,115.35
94664,124.65
240407,292.09
51337,254.89
133398,87.44
134628,199.07
166976,171.16
174983,87.44
94322,338.6
274792,217.67
120658,124.65
133997,217.67
132139,171.16
268854,310.7
255068,310.7
166686,310.7
225058,124.65
174111,171.16
184196,171.16
117131,310.7
174763,124.65
76027,171.16
70127,171.16
136308,199.07
289093,264.19
123660,217.67
159534,171.16
53964,199.07
263460,217.67
32597,133.95
59570,180.47
37649,271.63
159923,171.16
54766,124.65
73170,271.63
161234,217.67
213956,171.16
71989,152.56
22906,199.07
24819,106.05
49034,124.65
124853,310.7
4677,161.86
134663,152.56
30654,138.61
39114,250.24
251197,310.7
165272,171.16
174738,124.65
119884,152.56
109496,217.67
74739,217.67
18212,208.37
67988,271.63
249693,310.7
158359,92.09
52384,124.65
162276,199.07
73820,180.47
4365,106.05
27562,271.63
62104,147.91
98761,124.65
217899,115.35
133933,310.7
209479,133.95
273309,217.67
28148,292.09
124939,217.67
84900,273.49
43047,394.42
148925,199.07
254127,161.86
109728,124.65
187859,124.65
274939,385.12
251983,217.67
34310,82.79
155669,222.33
245173,171.16
216571,199.07
2647,115.35
245736,143.26
227758,115.35
39533,152.55
204757,171.16
1340,143.26
201115,115.35
16276,282.79
3889,152.56
282471,217.67
236997,236.28
118977,310.7
111698,310.7
245320,124.65
47324,82.79
79681,226.98
73629,152.56
141803,124.65
139971,124.65
46049,101.39
228504,217.67
190633,171.16
120525,199.07
232509,217.67
206556,199.07
177667,171.16
145720,124.65
214880,199.07
15865,171.16
107060,217.67
66207,271.63
146677,217.67
241796,143.26
247061,199.07
23216,106.05
283628,143.26
67371,236.28
157952,199.07
52652,226.98
11842,106.05
19505,271.63
1913,124.65
230237,310.7
12408,217.67
123277,199.07
79342,271.63
76476,152.56
172115,171.16
52015,175.82
224053,217.67
288362,246.51
232510,217.67
155379,157.21
274120,338.6
79969,271.63
261388,171.16
210101,310.7
245265,143.26
258029,124.65
179488,124.65
282897,468.84
104893,264.19
42436,166.51
38971,213.03
131657,347.91
163749,92.09
183867,217.67
117809,124.65
169278,92.09
204849,115.35
75186,180.47
180129,124.65
186990,171.16
25667,271.63
77667,217.67
150381,226.98
84683,273.49
188474,217.67
144383,87.44
206037,171.16
232726,171.16
96180,180.47
154901,157.21
142202,124.65
117756,338.61
229354,124.65
78176,222.33
202717,124.65
42150,208.37
208063,310.7
182098,217.67
123468,152.56
258098,161.86
145000,171.16
242895,217.67
240558,310.7
206039,199.07
146962,310.7
268648,310.7
201329,171.16
158719,124.65
133231,87.44
222932,171.16
60757,124.65
75128,180.47
183038,124.65
170485,171.16
266351,264.19
35461,180.47
161375,292.09
107576,208.37
207444,217.67
224751,115.35
118874,189.77
240448,217.67
152317,199.07
57350,208.38
45536,147.91
287816,124.65
105939,217.67
249067,236.28
234952,171.16
47010,199.07
135897,171.16
243395,171.16
218477,310.7
8955,171.16
238363,124.65
270044,171.16
137560,217.67
187506,124.65
66155,271.63
272149,310.7
127079,217.67
23942,292.09
244042,143.26
191670,217.67
186377,152.56
58038,180.47
7945,217.67
179767,87.44
166137,124.65
165101,217.67
199075,124.65
243465,199.07
227254,171.16
275002,217.67
238141,171.16
140541,143.26
138620,124.65
8175,217.67
78883,180.47
165121,217.67
171414,124.65
43486,161.86
82529,217.67
228547,217.67
255848,171.16
137926,171.16
103653,189.77
8794,82.79
93344,152.56
180838,171.16
260210,199.07
231553,199.07
79492,226.98
108414,217.67
125645,199.07
202060,310.7
28715,82.79
279664,214.88
70779,240.93
238336,124.65
212229,171.16
245894,236.28
54056,124.65
184836,310.7
285212,264.19
87937,152.56
8916,208.37
100543,273.49
258856,124.65
48187,171.16
248396,171.16
73954,236.28
15840,217.67
127767,199.07
100626,152.56
280432,217.67
10030,106.05
254015,171.16
175967,124.65
182234,217.67
186701,217.67
260375,161.86
27362,254.89
200581,217.67
29544,217.68
174351,217.67
277801,264.19
216526,171.16
8881,175.82
207862,171.16
160918,310.7
159131,310.7
31856,292.09
256757,199.07
44202,271.63
11618,262.33
235026,124.65
8341,68.84
26429,82.79
235913,217.67
72676,245.58
216917,217.67
164465,236.28
192050,152.56
116779,124.65
5790,106.05
129811,352.56
213830,171.16
61310,226.98
146341,310.7
104375,180.47
69488,271.63
56146,124.65
190736,171.16
19098,133.95
175696,217.67
63188,273.49
155992,175.81
97088,254.88
197915,115.35
271359,264.19
141347,217.67
165082,310.7
131797,310.7
219073,264.19
268292,264.19
136858,124.65
105965,217.67
105297,199.07
269880,124.65
137419,310.7
22358,161.86
19917,226.98
134368,310.7
276838,217.67
122623,87.44
39187,320.0
32071,115.35
135773,264.19
263575,217.67
84310,217.68
18121,292.09
83272,152.56
182764,124.65
115732,310.7
24732,133.95
7107,217.67
50709,180.47
157017,92.09
250355,217.67
227937,171.16
179153,171.16
253981,124.65
24634,264.19
4497,282.79
81628,254.88
260328,143.26
41812,115.35
6294,262.33
158422,92.09
272442,171.16
255396,217.67
118905,124.65
74382,222.33
44405,271.63
79659,180.47
137929,217.67
138350,199.07
136013,171.16
33117,110.7
30341,133.95
204990,133.95
72336,180.47
164336,124.65
217317,171.16
1162,282.79
68336,245.58
115961,152.56
234214,217.67
57206,180.47
208220,310.7
73276,273.49
43244,189.77
187439,124.65
282380,385.12
11818,171.16
167460,143.26
201295,133.95
227570,115.35
183193,124.65
162310,92.09
7191,171.16
278423,264.19
216324,143.26
174014,171.16
228549,217.67
90179,124.65
95399,124.65
123656,199.07
258182,217.67
92308,152.56
259513,171.16
111579,124.65
67987,271.63
102365,189.77
117068,310.7
160079,171.16
278029,264.19
34462,106.05
42542,180.47
89825,217.68
53491,180.47
114567,152.56
20494,106.05
269789,143.26
273111,310.7
25976,87.44
111413,217.67
30912,199.07
143341,226.98
178394,124.65
281074,217.67
228872,217.67
210441,171.16
126240,124.65
4096,82.79
106305,199.07
56379,199.07
227493,171.16
139536,310.7
204277,171.16
19805,161.86
21688,161.86
117913,124.65
189586,124.65
288833,264.19
160728,124.65
266435,264.19
111301,124.65
138682,124.65
218101,115.35
82767,175.82
199657,133.95
220203,310.7
37754,347.91
201712,115.35
44076,320.0
22093,115.35
280463,217.67
59338,271.63
100480,124.65
26497,245.58
72214,294.89
43570,271.63
36986,315.35
11363,189.76
144505,87.44
66348,213.03
265533,171.16
235191,310.7
96868,152.56
200820,171.16
96691,189.77
245025,143.26
58075,199.07
15419,282.79
232428,217.67
210575,171.16
195399,124.65
13970,171.16
26515,106.05
27052,208.38
89716,208.37
85639,375.81
64484,213.03
116532,199.07
155721,222.33
31174,106.05
82693,189.77
20163,161.86
188682,217.67
258812,413.02
117498,171.16
140663,87.44
26606,106.05
93092,217.67
79055,199.07
31785,271.63
255250,310.7
94972,189.77
177428,217.67
63143,171.16
195334,124.65
201396,124.65
41710,347.91
15919,185.12
17798,271.63
206785,133.95
29404,101.39
168828,92.09
16796,106.05
195249,171.16
203243,171.16
5323,152.56
64897,385.12
217020,217.67
150962,171.16
20030,292.09
70855,152.56
44042,124.65
100194,338.6
21424,101.39
230892,171.16
40124,87.44
176924,87.44
77486,124.65
231058,143.26
1868,152.56
32694,203.73
116697,124.65
101602,273.49
112003,217.67
113549,310.7
212732,236.28
49118,124.65
131286,124.65
12624,152.56
170379,217.67
179318,171.16
36897,133.95
203073,124.65
214388,199.07
24529,82.79
281003,124.65
158941,143.26
278218,310.7
100425,124.65
67227,292.09
156288,157.21
279040,217.67
41432,82.79
137469,310.7
214043,171.16
83134,264.18
2749,106.05
216689,310.7
108832,264.19
108861,338.61
157046,92.09
49130,226.98
167163,124.65
100536,189.77
236980,310.7
247269,236.28
240224,292.09
65546,143.25
253376,375.81
277295,459.53
107096,217.67
125896,199.07
242140,199.07
12917,208.37
222400,310.7
42,262.33
142635,231.63
199704,133.95
229263,199.07
62936,292.09
38323,82.79
21972,87.44
47251,175.82
151337,152.56
70389,157.21
9124,194.42
270069,217.67
157406,217.67
168249,217.67
277257,459.53
95800,189.77
45191,124.65
249016,217.67
91515,208.37
249303,310.7
182658,292.09
96631,152.56
164049,199.07
174375,124.65
56824,180.47
104784,124.65
255126,310.7
1594,143.26
252603,124.65
190603,171.16
61375,324.65
207201,310.7
198816,171.16
252972,236.28
133684,310.7
58276,213.03
148011,124.65
140507,124.65
212578,124.65
183149,124.65
73981,273.49
271589,217.67
44352,161.86
199932,124.65
117945,171.16
192661,199.07
239417,217.67
236385,199.07
187631,124.65
271473,413.02
93782,152.56
202849,124.65
78242,171.16
78564,271.63
88851,152.56
107789,152.56
100071,124.65
87400,180.47
20120,87.44
21746,115.35
189145,152.56
159130,310.7
12167,217.67
279274,366.51
80333,180.47
110427,171.16
241112,217.67
267825,124.65
239440,217.67
129201,87.44
98528,338.6
197521,124.65
199803,115.35
52026,226.98
130422,171.16
157230,385.12
63279,143.25
31633,271.63
34866,106.05
94531,124.65
220679,217.67
24385,320.0
242114,199.07
101511,199.07
34596,203.73
18580,133.95
1809,152.56
202098,264.19
112961,199.07
165058,292.09
187632,124.65
49343,347.91
206075,171.16
118679,124.65
180592,217.67
182236,217.67
76110,217.67
10722,199.07
109575,217.67
97059,273.49
163716,124.65
284685,217.67
210891,115.35
243747,124.65
7778,115.35
186933,171.16
171510,87.44
159312,217.67
22034,87.44
109076,236.28
62383,271.63
20443,324.65
61246,124.65
249189,104.19
173397,143.26
27463,82.79
261060,264.19
58307,203.73
32181,143.26
181549,124.65
51632,115.35
186335,115.35
149525,124.65
259178,264.19
86399,413.03
27046,133.96
24511,133.95
9605,262.33
135527,310.7
236519,124.65
107552,199.07
102001,152.56
221136,171.16
164109,124.65
217822,124.65
79699,431.63
203831,310.7
55798,180.47
68942,180.47
26307,226.98
111826,217.67
284079,431.63
181299,124.65
124750,310.7
204413,171.16
228242,310.7
60580,171.16
261919,264.19
110456,208.37
283400,264.19
34199,124.65
171395,124.65
172856,180.47
67031,240.93
98711,189.77
237209,199.07
64108,143.25
87534,180.47
168457,171.16
125177,171.16
166885,217.67
80685,208.37
16535,171.16
47126,124.65
159914,124.65
61528,226.97
16896,161.86
193728,171.16
279328,143.26
145450,171.16
5576,171.16
63293,226.98
227999,133.95
197630,199.07
108512,217.67
90412,152.56
141284,310.7
110040,217.67
214693,124.65
53453,180.47
94592,152.56
16764,347.91
167098,171.16
3542,357.21
123496,152.56
49699,226.98
10056,143.26
903,143.26
74614,231.63
114551,347.91
199919,133.95
199330,124.65
200349,310.7
260692,385.12
234388,245.58
32082,161.86
95177,189.77
269966,264.19
101858,189.77
154531,203.72
73589,124.65
244719,217.67
241998,236.28
241859,124.65
287405,310.7
27986,217.67
92927,124.65
214291,115.35
180891,171.16
167333,124.65
129575,124.65
102058,152.56
130921,217.67
104343,180.47
286788,264.19
28416,320.0
145809,124.65
40500,138.61
4551,217.67
143500,264.19
202686,171.16
54681,180.47
279613,199.07
240902,217.67
151589,124.65
165044,217.67
70558,292.09
155720,222.33
91217,152.56
44031,217.67
4837,171.16
33973,115.35
225084,115.35
107384,310.7
264788,310.7
211806,217.67
91431,152.56
227998,115.35
34530,157.21
84535,217.68
23317,203.73
284901,468.84
194798,217.67
221973,133.95
69082,199.07
150961,152.56
68297,180.47
247267,171.16
196903,171.16
245293,143.26
44524,115.35
57188,152.56
126246,152.56
100401,171.16
207250,310.7
82065,180.47
13013,124.65
58832,271.63
218401,310.7
136830,124.65
6864,171.16
125924,217.67
243988,124.65
23619,271.63
104707,152.56
245816,143.26
11090,171.16
156202,175.81
270001,264.19
174991,124.65
58138,180.47
104222,180.47
192488,171.16
283526,310.7
35610,347.91
108759,236.28
140719,124.65
181934,310.7
90134,217.67
25273,236.28
254763,199.07
277504,264.19
252927,236.28
205001,199.07
104979,152.56
119158,217.67
243962,143.26
1491,357.21
201044,171.16
163379,171.16
170401,171.16
91480,124.65
113423,310.7
24861,213.03
44318,271.63
132013,217.67
194228,124.65
226259,282.79
92505,271.63
223833,310.7
249084,161.86
166278,236.28
140534,124.65
78971,217.67
35380,250.24
52075,171.16
223889,310.7
279012,459.53
75291,180.47
76277,152.56
157670,199.07
56993,338.6
206050,282.79
109093,208.37
261433,217.67
38654,152.55
213360,310.7
243453,124.65
115189,310.7
27142,213.03
134043,171.16
247635,310.7
150374,199.07
185280,171.16
130359,171.16
53337,338.6
235294,124.65
190900,236.28
101051,271.63
86503,152.56
105539,273.49
183516,161.86
113757,217.67
282965,143.26
121812,152.56
59803,180.47
101895,338.61
190734,171.16
133232,87.44
75966,152.56
115247,352.56
71952,124.65
244695,217.67
173491,310.7
103444,217.67
9414,203.72
124808,310.7
16955,375.81
136503,217.67
164048,171.16
169418,124.65
245796,124.65
217018,217.67
186444,385.12
15601,106.05
35077,106.05
21932,208.37
90975,273.49
271015,217.67
5656,175.82
67332,226.97
199322,115.35
30770,199.07
159664,199.07
158819,92.09
105867,264.19
172166,171.16
22048,217.67
121604,152.56
41709,347.91
113170,199.07
145137,171.16
41755,347.91
234632,124.65
89897,180.47
135406,310.7
171676,310.7
136135,152.56
76877,271.63
182999,124.65
252558,124.65
210060,310.7
182155,217.67
21901,217.67
24184,78.14
256103,236.28
128364,124.65
152561,152.56
256347,413.02
71477,294.89
276337,310.7
271500,217.67
284856,366.51
77770,226.98
262278,338.6
160160,92.09
190159,310.7
159458,217.67
164776,310.7
139382,264.19
107871,199.07
281669,143.26
229617,171.16
213963,199.07
174148,171.16
13119,194.42
86254,222.33
87831,208.37
124599,222.33
172855,143.26
67769,236.28
230618,264.19
70706,152.56
244425,217.67
161425,171.16
83244,208.37
144417,231.63
156394,129.3
27084,250.24
125182,199.07
65778,124.65
36791,231.63
254389,292.09
163526,171.16
141525,171.16
256221,124.65
182443,171.16
164320,124.65
230227,217.67
36912,366.51
224961,124.65
82609,217.68
194646,310.7
261575,217.67
67055,180.47
248626,124.65
143949,217.67
191860,171.16
245133,124.65
2590,262.33
54533,180.47
2693,106.05
5383,152.56
81255,217.67
21017,292.09
207724,217.67
261066,310.7
201545,124.65
181321,124.65
11817,161.86
121990,199.07
163052,217.67
250721,161.86
53048,431.63
40535,152.55
167671,199.07
46634,271.63
150402,171.16
81194,226.98
149225,124.65
16514,171.16
169825,143.26
134491,152.56
272263,264.19
153776,222.33
122218,199.07
78917,273.49
49605,226.98
26416,320.0
171099,124.65
276790,264.19
124662,347.91
257220,310.7
274924,375.81
175253,87.44
27887,161.86
227656,171.16
3014,217.67
38916,315.35
287406,310.7
49316,431.63
167309,143.26
107129,180.47
271997,217.67
189279,124.65
112991,199.07
201696,236.28
20424,292.09
241662,143.26
131284,124.65
5784,82.79
11746,422.33
217689,124.65
98421,217.67
143132,217.67
175695,217.67
71674,254.89
140924,87.44
33708,271.63
11479,262.33
236634,124.65
269228,217.67
132858,124.65
123059,217.67
56829,226.98
222900,171.16
92193,124.65
66693,124.65
211021,115.35
50509,245.58
199881,171.16
25028,236.28
113382,124.65
192483,115.35
199601,124.65
27426,203.73
31337,138.61
156495,92.09
167708,92.09
115668,171.16
98249,124.65
169796,87.44
183061,124.65
109495,199.07
221652,143.26
79707,124.65
56175,133.95
34991,320.0
210789,124.65
146572,217.67
255200,310.7
247207,292.09
116742,199.07
121179,217.67
210354,217.67
278453,375.81
3630,82.79
229006,199.07
42794,315.35
29728,271.63
282883,366.51
123581,171.16
252160,104.19
71615,180.47
34882,366.51
2748,106.05
237089,124.65
268718,310.7
60949,124.65
224187,217.67
32571,133.95
29008,180.47
25189,82.79
92061,152.56
220358,310.7
28387,208.38
70299,292.09
38637,133.95
118007,208.37
24649,101.39
196130,124.65
207952,171.16
68695,180.47
118387,217.67
61664,203.73
188849,171.16
100142,189.77
39807,292.09
15035,217.67
285964,124.65
197588,143.26
110251,171.16
153159,226.98
2876,217.67
235443,199.07
191522,217.67
63948,180.47
127578,171.16
61051,264.18
197339,171.16
226680,310.7
85878,189.77
156869,129.3
289370,431.63
250466,217.67
23949,87.44
135212,231.63
29059,236.28
71121,236.28
198004,124.65
140126,152.56
205506,310.7
46453,213.03
130387,171.16
261317,132.09
73050,271.63
38400,82.79
74593,236.27
221205,199.07
125282,171.16
271994,143.26
8913,138.61
206112,171.16
168195,217.67
68457,124.65
94346,226.98
172979,217.67
115965,199.07
63768,226.97
164734,310.7
168360,217.67
118414,199.07
39331,180.47
44011,217.67
22801,203.73
208929,115.35
20441,320.0
11910,106.05
59386,271.63
30627,208.38
784,217.67
774,161.86
175496,217.67
13287,180.47
115495,264.19
256799,217.67
147784,222.33
121882,152.56
135843,217.67
97630,347.91
63076,124.65
54017,124.65
43328,180.47
14120,171.16
266968,310.7
274157,171.16
221262,236.28
78562,271.63
74566,296.75
171752,310.7
238794,199.07
6484,282.79
56252,299.54
140068,152.56
52675,217.67
5842,133.96
59639,180.47
113314,124.65
134751,199.07
162020,92.09
32689,101.39
40313,133.95
101481,199.07
147206,152.56
219553,143.26
185342,171.16
2077,124.65
270381,124.65
289388,246.51
86044,152.56
11445,82.79
76989,180.47
267265,310.7
188890,171.16
152033,217.67
260023,124.65
182878,152.56
4513,217.67
81333,180.47
277902,143.26
60772,208.37
19328,82.79
47820,152.56
270184,171.16
276839,217.67
38295,208.37
16153,310.7
110504,124.65
185305,199.07
191765,171.16
236451,124.65
66154,271.63
140809,87.44
91221,199.07
269073,217.67
125415,171.16
286615,217.67
126534,254.89
251582,217.67
204077,217.67
74353,273.49
249336,310.7
204191,217.67
61286,180.47
18213,208.37
231798,310.7
155407,129.3
70664,180.47
134857,124.65
179888,124.65
81983,226.98
193553,171.16
164323,143.26
8956,194.42
45243,106.05
173444,87.44
195275,124.65
254264,143.26
79125,217.67
200335,217.67
76360,301.4
227082,217.67
220828,217.67
15545,217.67
63481,124.65
39041,82.79
28865,231.63
33462,250.24
157496,217.67
168544,171.16
46687,271.63
41473,199.07
98394,217.67
97499,189.77
143251,171.16
156271,203.72
29858,161.86
30597,133.95
168757,124.65
216156,124.65
71828,152.56
58752,271.63
131314,124.65
